Token,Num_Labels,Num_Occurrences
poh,2,13
mến,10,13
đỗ_long,1,13
rihanna,1,13
quân_lính,1,13
gấu,6,13
vợ_con,6,13
doji,3,13
tắm_rửa,5,13
sóng_sánh,3,13
malta,3,13
fa,4,13
lðtb,1,13
nhấm_nháp,3,13
rậm,8,13
da_diết,3,13
cj,3,13
thành_công_ty_tnhh,2,13
rotavirus,1,13
đồngkg,4,13
sugar,3,13
ăn_mừng,4,13
ngồng,2,13
bali,1,13
quăng,6,13
nem_rán,3,13
oscar,3,13
ozil,1,13
anh_dũng,7,13
đỗ_mạnh,2,13
dt,5,13
charge,2,13
vắng_vẻ,8,13
visit,4,13
higuain,1,13
kardon,1,13
làm_tròn,5,13
leed,1,13
trần_ngọc,6,13
một_đôi,5,13
games,3,13
nhân_chứng,4,13
hai_triệu,4,13
httpraovatcomthreads,3,13
ngọc_sơn,5,13
xá_xíu,2,13
finish,3,13
harpers,1,13
thức_ăn_không,4,13
biên_tập_viên,8,13
nguyễn_anh,7,13
đình_trệ,6,13
lập_luận,7,13
tổng_kho,2,13
ách_tắc,3,13
pari,2,13
low,6,13
licota,1,13
ngứa_ngáy,4,13
sai_lệch,5,13
universe,2,13
làm_bàn,6,13
tiếc_nuối,6,13
cx,2,13
giắc,3,13
ngỡ_ngàng,7,13
quí,6,13
tàu_hỏa,6,13
xệ,4,13
queen,2,13
hidro,2,13
tpcn,3,13
nương,6,13
tái_phát,4,13
nguyễn_thiện,3,13
hải_yến,3,13
giá_như,8,13
music,3,13
sẩm,2,13
coupe,1,13
tiger,6,13
bánh_bò,1,13
chubb,1,13
hoài_nghi,7,13
ttcn,1,13
roccat,1,13
đại_thành,2,13
quinoa,2,13
khán,4,13
hng,1,13
đông_thạnh,3,13
loét,4,13
burnley,2,13
xp,2,13
zebra,2,13
rms,1,13
phông,5,13
cty_tnhh,5,13
nguyễn_hồng,5,13
slovakia,2,13
sung_sức,3,13
dát,6,13
mytel,1,13
bịt,7,13
sát_khuẩn,4,13
quả_tang,4,13
links,3,13
saint,3,13
điều_áp,1,13
mô_tô,4,13
kat,2,13
luồn,4,13
klopp,1,13
diễn_tả,4,13
ubkt,1,13
tóc_tiên,3,13
hôn,5,13
clorid,1,13
benny,1,13
cây_số,6,13
lỏng_lẻo,9,13
cảnh_sắc,4,13
tl,3,13
plo,1,13
beckham,5,13
chuyên_mục,8,13
toạ_lạc,4,12
thực_lực,6,12
đi_đôi,7,12
chỉ_triệu,7,12
phil,2,12
bùi_thị,6,12
hung,6,12
cho_cùng,8,12
aeon,2,12
ðào,4,12
để_tâm,6,12
câu_đối,5,12
văn_khê,4,12
ban_hành_văn_bản,6,12
răm,3,12
tử_tế,5,12
nhãn_lồng,2,12
ttxvn,4,12
thuế_tỷ,4,12
machiato,1,12
hiểm_họa,2,12
whitmore,1,12
linksản,2,12
miêu_tả,8,12
luật_pháp_lệnh,2,12
nóng_chảy,5,12
scs,2,12
oi,4,12
kim_chi,2,12
gian_dối,3,12
cua_bể,2,12
từ_trường,5,12
cácsản,1,12
tin_vui,5,12
elastin,2,12
hoài_niệm,7,12
glasslock,1,12
gaviya,1,12
bầu_chọn,6,12
hậu_giang,4,12
nelson,3,12
hội_họp,6,12
lôc,1,12
bầy,6,12
thân_mật,7,12
bliss,1,12
sư_tử,6,12
tranh_ảnh,5,12
furniture,1,12
yankee,1,12
xúc_cảm,7,12
four,4,12
httpsofadangkhoinet,1,12
trứ_danh,4,12
dãi,4,12
dỗ_dành,3,12
tậpđoàn,3,12
haven,1,12
dim,2,12
ssd,2,12
gánh_chịu,6,12
miễn_là,5,12
nagashi,1,12
aprilia,1,12
đèn_đỏ,6,12
phạm_trung,1,12
sản_xuất_gia_đình_chỉ,1,12
đổ_vỡ,7,12
phát_ngôn,5,12
gậu,1,12
đọ,6,12
phỉ,4,12
lily,4,12
nhàkính,1,12
ttnt,1,12
khắp_điểm,1,12
cable,1,12
văn_miếu,3,12
cổ_thụ,8,12
cẩm_linh,1,12
ngổn_ngang,4,12
rút_lui,5,12
nui,4,12
png,1,12
aluminum,3,12
giảm_trừ,2,12
ttđn,1,12
kit,3,12
dồi,4,12
cơm_lam,2,12
cao_cả,4,12
columbia,4,12
httpbanthuocganet,1,12
liên_khu,3,12
thánh,5,12
nhưa,4,12
nhập_siêu,3,12
tập_quán,6,12
inet,1,12
lạnh_giá,5,12
nhâp,7,12
hiểm,4,12
aura,2,12
nguyên_sinh,4,12
quang_học,3,12
bni,1,12
microfiber,3,12
thây,7,12
viêm_tụy,1,12
trang_nghiêm,7,12
defiance,1,12
trắc_nghiệm,2,12
bat,2,12
vĩnh_hưng,4,12
áo_mưa,6,12
cấu_thành,6,12
bàn_luận,5,12
site,2,12
trầm_hương,3,12
bác_bỏ,7,12
tanzania,2,12
cầu_cống,2,12
cảm_thông,5,12
ngà,7,12
điên_cuồng,5,12
thủy_điện,4,12
khong,1,12
blitz,1,12
băng_chuyền,3,12
kiểm_duyệt,8,12
tứ_quý,2,12
reserved,1,12
cù_lao,4,12
igà,1,12
dân_thường,4,12
lạnh_lẽo,4,12
francisco,6,12
kiềng,3,12
tiễn_đưa,1,12
phiệp,2,12
sátnăng,2,12
hậu_cần,4,12
tại_gia,6,12
thấm_đẫm,4,12
kan,2,12
celine,1,12
mendes,1,12
pph,1,12
mũi_tên,5,12
trau_chuốt,6,12
management,6,12
huân_chương,3,12
xíu_mại,2,12
siêu_phẩm,4,12
hối_hả,6,12
miếu,3,12
phu_nhân,5,12
baomay,1,12
me,6,12
eps,2,12
nhà_hảo_tâm,2,12
rut,1,12
tài_chính_quốc_gia,2,12
idol,2,12
miết,2,12
halep,1,12
topping,2,12
xan,1,12
nguyễn_tuân,1,12
tiếp_tay,4,12
pháp_chế,5,12
thoát_hiểm,5,12
sắc_thái,5,12
xấu_hổ,5,12
nguyễn_oanh,1,12
chuyên_gia_công_nghệ,4,12
kova,2,12
kỳ_quan,3,12
nhũ_hóa,1,12
dung_nhan,3,12
bac,6,12
tât,8,12
điêu_luyện,6,12
sheet,2,12
ryan,2,12
khiêm,4,12
mắm_muối,3,12
hermes,1,12
khéo_tay,6,12
vấp_ngã,2,12
zhejiang,1,12
loanh_quanh,5,12
đơn_sơ,5,12
tân_thuận,5,12
ké,2,12
gia_giảm,4,12
khuyết,5,12
tăng_tốc_độ,5,12
huỳnh_quang,2,12
vĩ,7,12
huahai,1,12
ða,2,12
phụ_cận,2,12
huyêt,3,12
lê_văn_lương,1,12
bỏ_phiếu,5,12
lecithin,2,12
teng,1,12
fi,3,12
ðà_nẵng,3,12
mạnh_khỏe,3,12
khía,5,12
belly,4,12
vô_lý,7,12
cứa,3,12
ngẫu_hứng,3,12
paradise,3,12
company,3,12
iron,4,12
kiêng_kỵ,5,12
phát_minh,6,12
vhtgrass,1,12
chef,1,12
dỗ,1,12
fcc,2,12
dimsum,2,12
bóng_bẩy,6,12
emulsion,1,12
nhà_sàn,5,12
tổng_liên_đoàn,1,12
đăng_nguyên,1,12
thánh_đường,3,12
vướng_víu,5,12
lấn,7,12
ryder,1,12
thố,2,12
bslisd,1,12
kế_hoạch_hóa,5,12
sputnik,2,12
đương_đại,7,12
charlie,1,12
vát,6,12
ngụm,5,12
kisses,1,12
héo,5,12
sang_nhượng,4,12
dòng_họ,5,12
chần_chờ,5,12
thủy_ngân,6,12
thuê_mua,5,12
bạc_màu,6,12
hâm,6,12
choáng_váng,8,12
fazer,1,12
chiếm_dụng,7,12
regency,3,12
thù_lao,5,12
máyhút,1,12
hút_hồn,4,12
limited,7,12
par,2,12
xâm_xấp,3,12
tọa,7,12
sanchez,1,12
filler,1,12
rush,2,12
restaurant,1,12
công_huyện,4,12
hiệu_chỉnh,3,12
che_giấu,7,12
giận,6,12
kế_hoạch_hoá,1,12
pháo,8,12
bực_bội,7,12
mineral,1,12
daikin,3,12
wwwthietbinhakinhcom,1,12
himalaya,3,12
nứa,4,12
la_bàn,2,12
người_thân_yêu,4,12
tà_hộc,1,12
xquang,4,12
kinh_khủng,8,12
bàn_thảo,6,12
panorama,2,12
tri_ân,8,12
chu_minh,1,12
mầu,4,12
xukiva,1,12
kim_long,2,12
northern,2,12
vô_hại,5,12
hành_tinh,7,12
trựctiếp,1,12
tiền_liệt,1,12
cửa_nhà,5,12
tự_trị,2,12
thiên_hương,3,12
quangnngs,1,12
juniata,1,12
dare,2,12
shorts,1,12
thai_sinh,2,12
award,5,12
cá_trích,2,12
hình_vuông,6,12
tạp_âm,3,12
axit_béo,4,12
lm,4,12
xô_bồ,4,12
cất_trữ,5,12
camry,4,12
khuếch_trương,1,12
ajinomoto,1,12
ifan,2,12
đại_tiệc,4,12
alma,2,12
niêng,1,12
maze,1,12
jpeg,1,12
brisbane,3,12
amitaba,1,12
lười_biếng,3,12
solmazer,1,12
tình_yêu_thương,4,12
quoc,2,12
tơ_tằm,4,12
nole,1,12
phúc_khảo,1,12
marc,5,12
bình_trưng,3,12
httpsraovatvnbocghe,1,12
khiển,6,12
folate,3,12
kính_trọng,6,12
mất_công,6,12
trường_giang,3,12
siêu_nhiên,3,12
rộ,4,12
lún,5,12
lâu_bền,5,12
vũ_công,5,12
pang,2,12
samsora,1,12
sancheong,1,12
ống_nghe,1,12
nồi_hấp,3,12
bài_thuốc,3,12
luka,1,12
mariano,1,12
kỉ_luật,3,12
săc,5,12
darques,1,12
hoa_màu,6,12
ngăn_mát,3,12
trần_duy_hưng,2,12
kênh_rạch,4,12
nhà_văn_hóa,4,12
công_ước,4,12
tâm_trí,7,12
cao_áp,4,12
bước_ngoặt,7,12
búp,6,12
kết_tinh,7,12
thỏi_son,1,12
tuyển_thủ,6,12
lung_tung,6,12
nhám,5,12
banmicacom,1,12
mươp,1,12
hidden,1,12
arques,1,12
tuốc,1,12
thường_trú,7,12
phạm_thế,4,12
inches,5,12
dứt,8,12
dao_cạo,4,12
vasco,1,12
thứ_bảy,7,12
hình_trụ,5,12
tiong,1,12
đấu_sĩ,2,12
linh_cữu,1,12
cao_giá_trị,6,12
húng,2,12
thứ_hạng,3,12
hắn,3,12
art,7,12
livestream,5,12
arcoroc,1,12
hỏi_thăm,4,12
httpthuocgainfo,1,12
túy,6,12
mồ_côi,6,12
lượt_đi,3,12
sommelier,1,12
chuột_rút,6,12
thỏa_mái,4,12
phụ_khoa,3,12
nhạ,3,12
anthony,3,12
nhang,3,12
lauren,3,12
hadid,1,12
andre,2,12
ngỡ,9,12
ăn_học,6,12
bán_triệu,3,12
mid,4,12
tphcmhtml,2,12
bògà,1,12
đo_đạc,4,12
clans,1,12
diode,1,12
wwwhpqtechcom,1,12
sửdụng,2,12
dha,2,12
chối_từ,4,12
cavaliers,1,12
trường_phái,8,12
fable,1,12
cb,6,12
wef,2,12
bắt_chước,2,12
nap,3,12
ký_ức,6,12
nhăm,10,12
bảng_màu,4,12
lão_hoá,5,12
krystal,2,12
tất_bật,6,12
thấp_tầng,1,12
phó_trưởng,3,12
sorrentino,1,12
đề_xuất_triệu,1,12
ưu_hóa,1,12
củi,4,12
hết_lòng,7,12
chây,2,12
văn_phong,2,12
popup,2,12
nẻ,3,12
laura,3,12
beyoncé,2,12
máy_xúc,3,12
giãn_nở,4,12
bàn_mở,1,12
pyrex,1,12
chân_mày,2,12
tiền_nhiệm,4,12
chuyếntuần,1,12
dẫn_chứng,4,12
rước,4,12
vé_số,4,12
nẻo,8,12
đối_ứng,3,12
triệu_tập,5,12
phonics,2,12
lưới_điện,3,11
tctn,1,11
nấm_mèo,2,11
kết_liễu,3,11
dường_như_không,7,11
sặc,4,11
dựng_đứng,6,11
crôm,4,11
khoai_mỡ,2,11
svr,2,11
garcia,2,11
thiện_cảm,5,11
săn_tìm,3,11
smw,1,11
jordan,4,11
pie,1,11
pq,3,11
cơ_chế_tài_chính,3,11
đồ_hàng_hiệu,2,11
hệ_quả,8,11
niêm_phong,5,11
naomi,1,11
ngắn_ngủi,8,11
sdb,1,11
voice,4,11
cáu_gắt,1,11
ana,4,11
pvi,2,11
bánh_nếp,1,11
thiết_tha,5,11
dấn_thân,6,11
opal,3,11
ttds,1,11
điêm,7,11
pcs,2,11
kinh_hoàng,7,11
steps,2,11
rooney,1,11
đệm_khí,2,11
phế,5,11
bóng_tối,5,11
indian,4,11
thắng_cảnh,4,11
rôbốt,3,11
diễn_tập,4,11
canh_tác,5,11
tripadvisor,3,11
tay_vịn,5,11
bè_bạn,3,11
anh_trai,6,11
minh_minh,2,11
playstation,2,11
sưc,4,11
suites,2,11
kỵ,5,11
biến_tướng,6,11
kuvings,1,11
tòng,1,11
thoải,5,11
dao_kéo,3,11
eastern,1,11
thu_ngân,4,11
bich,3,11
nước_lã,1,11
mắt_kính,1,11
võng_mạc,2,11
mx,2,11
mát_rượi,5,11
trổ,6,11
wagyu,2,11
mị,3,11
bè,4,11
ăn_đây,4,11
khơi_gợi,6,11
mái_hiên,5,11
valve,3,11
nghi_thức,3,11
giập,3,11
số_dư,5,11
jorginho,1,11
thiêng_liêng,6,11
qui_cách,2,11
cleanser,1,11
bóng_dáng,6,11
ui,2,11
fresh,5,11
xiv,5,11
kim_kardashian,1,11
din,3,11
selfie,5,11
idc,2,11
jebi,1,11
đât,4,11
cấp_phát,3,11
sơbệnh,1,11
trọng_yếu,5,11
jsc,2,11
học_sinh_học,1,11
canary,1,11
đồng_lương,6,11
giao_lộ,5,11
tài_giỏi,5,11
tẩm_bổ,1,11
khắp_mặt,1,11
ryoma,1,11
khoe_vẻ,2,11
faa,2,11
bật_lửa,4,11
shards,1,11
đại_đoàn_kết,2,11
tổng_điểm,3,11
gmo,1,11
trĩ,2,11
ngây_ngất,4,11
gg,3,11
chen_chúc,6,11
thuốc_bắc,4,11
lisa,3,11
hoàn_mỹ,4,11
cat,6,11
jim,3,11
giọng_điệu,4,11
tuyệt_chiêu,5,11
nhưỡng,4,11
duy_khánh,4,11
giưa,8,11
định_tuyến,1,11
tốc,4,11
lem,4,11
mô_tơ,2,11
điện_lạnh,6,11
navas,1,11
nhiễm_bệnh,3,11
status,2,11
thúc,6,11
nợ_nần,7,11
toả,6,11
hoàng_sa,6,11
adidas,3,11
aj,1,11
ra_sức,9,11
quản,8,11
đinh_việt,2,11
electronics,4,11
canyon,2,11
ula,2,11
grace,3,11
bánh_rán,3,11
xa_xôi,6,11
mặt_số,2,11
nguyễn_tri,4,11
đua_tranh,3,11
tổng_hội,4,11
khảo_thí,1,11
hbc,1,11
hawaii,5,11
astell,1,11
loài_người,3,11
đăt,8,11
mát_dịu,3,11
phân_khúc,3,11
tsa,2,11
cướp_biển,3,11
head,4,11
tưng_bừng,7,11
hỗ,4,11
mã_hóa,6,11
coat,1,11
nê,2,11
hòm_thư,3,11
điển,5,11
laica,1,11
giá_trần,4,11
lúa_mạch,3,11
phan_cẩm,1,11
sinh_lợi,4,11
ytcs,1,11
beach,5,11
nội_khoa,1,11
haute,3,11
ho_lao,1,11
chitietxemsang,1,11
bất_đối_xứng,2,11
trong_veo,4,11
phảng_phất,6,11
tuyệt_đỉnh,2,11
cáo,5,11
kin,4,11
bầu_ngực,3,11
hànộimới,1,11
lập_nghiệp,6,11
thanh_niên_thiếu_niên,3,11
propylene,2,11
tán_gẫu,4,11
xóa_đói_giảm,2,11
romelu,1,11
đảmbảo,2,11
bôm,1,11
wang,2,11
dầu_ăn,2,11
chật_vật,5,11
tuyêt,7,11
var,3,11
cược,2,11
đầy_ắp,4,11
yếu_ớt,2,11
rank,1,11
ăn_nhậu,3,11
tẻ,5,11
dembele,1,11
đơn_thân,3,11
nơ_vít,1,11
lion,4,11
chứng_thực,5,11
chầm_chậm,3,11
apk,1,11
nư,3,11
ginza,1,11
băng_huyết,2,11
chạm_khắc,2,11
pasteur,2,11
khacmuabandocu,1,11
noise,2,11
tưởng_nhớ,5,11
space,5,11
sohagame,1,11
nước_hàng,4,11
nguyễn_thu,6,11
palace,3,11
fit,2,11
hao_hụt,4,11
ligue,1,11
xanhpôn,3,11
lucas,2,11
đức_hạnh,2,11
kiểm_sát,5,11
lòng_chảo,5,11
gdðt,1,11
trăm_nghìn,8,11
offroad,1,11
vò_vẽ,1,11
check,5,11
tỳ_hưu,1,11
caroten,3,11
một_hai,7,11
tổ_trưởng,3,11
sốt_ruột,3,11
rục_rịch,7,11
bordeaux,2,11
ðbscl,2,11
sơn_hòa,1,11
ly_tâm,5,11
chitietxembocghe,1,11
thông_thường_khi,7,11
quy_định_mức,5,11
elisa,2,11
ðược,4,11
am,4,11
fortune,3,11
rất_đỗi,1,11
chỉnh_đốn,2,11
lợi_tiểu,4,11
pit,2,11
nổi_danh,6,11
pompeo,1,11
vô_giá,5,11
gia_tộc,5,11
astonish,1,11
xuất_thần,3,11
tôm_hùm,5,11
nhen,3,11
emem,1,11
imf,2,11
trầu,4,11
nòng,3,11
standee,1,11
kha_vạn,2,11
ngọc_dương,1,11
cutout,2,11
dong_riềng,1,11
quảng_phố,1,11
nozomi,2,11
xà_gồ,2,11
rượu_nếp,1,11
ironsight,1,11
bvvt,1,11
tường_bao,3,11
điều_độ,3,11
angel,4,11
protection,3,11
nguyễn_duy,4,11
đầm_xẻ,1,11
howindows,1,11
bóng_rổ,4,11
tiểu_thư,4,11
thomas,3,11
chuột_quang,1,11
giả_sử,5,11
nhiêt,6,11
sos,4,11
xà,4,11
thao_túng,5,11
thìn,4,11
cô_đơn,6,11
beaute,1,11
ngào_ngạt,4,11
polo,3,11
mexicoúc,1,11
hill,3,11
cặp_đấu,1,11
luis,2,11
cằm,2,11
earphone,1,11
kinh_ngạc,7,11
chiêm,3,11
phiền_toái,6,11
points,4,11
unit,4,11
ốc_hương,3,11
manh,6,11
point,4,11
bảo_hiểm_nhân_thọ,4,11
ghim,5,11
tếxã,4,11
thât,6,11
ttamptt,1,11
unilever,3,11
truyền_miệng,4,11
chấn_động,9,11
gareth,1,11
vietnamnet,6,11
đột_nhập,7,11
dnnn,3,11
milo,1,11
review,3,11
tpp,4,11
airwways,1,11
đường_biển,7,11
xạc,3,11
phúc_mạc,2,11
lợi_hại,6,11
khởi_nghĩa,3,11
skkte,1,11
tinh_dịch,2,11
phi_cơ,2,11
bento,3,11
sơn_tùng,2,11
thổ_cẩm,3,11
bailly,1,11
tncs,2,11
văn_kiện,4,11
giải_lao,3,11
kim_đồng,3,11
dk,7,11
trench,1,11
còng,6,11
tầm_vóc,5,11
lừng_danh,5,11
nồng_nhiệt,6,11
thám_tử,3,11
diều,4,11
phán,6,11
monza,1,11
tôc_đô,4,11
bieber,1,11
hãn,2,11
rọ,2,11
bản_xứ,4,11
trộm_cắp,7,11
xưng,5,11
daily,6,11
đinh_la,2,11
for,5,11
kern,1,11
tera,1,11
trần_anh,2,11
bệnh_ngoài,4,11
cư_xử,4,11
bùi_tiến,3,11
qúa,6,11
ray,4,11
monitor,3,11
lưỡng,6,11
lo_toan,6,11
băng_đô,3,11
aetại,1,11
hâp,4,11
giữ_chân,8,11
đức_tp,4,11
trình_duyệt,3,11
kinh_đô,5,11
chum,4,11
ecoboost,1,11
xinhan,1,11
stephen,4,11
rực,9,11
cá_nục,1,11
cam_chanh,4,11
kloss,1,11
bộ_tộc,3,11
sum,2,11
little,4,11
điều_chế,2,11
bitcoin,5,11
từ_vựng,2,11
giảng_đường,4,11
asiana,2,11
cungcấp,1,11
nhổ,4,11
pía,1,11
da_thành_phần,1,11
tưa,1,11
mẫu_đơn,3,11
sáng_giá,6,11
trust,1,11
cmnd,3,11
honey,3,11
đệm_hơi,1,11
phú_tel,2,11
tương_trợ,5,11
hvn,2,11
can,6,11
săn_bắn,3,11
phong_thái,7,11
hrv,1,11
spray,2,11
véc,2,11
phân_hóa,4,11
tử_thần,2,11
đắm,4,11
hiệu_số,1,11
mục_tiêu_đề,4,11
loang_lổ,3,11
biến_chất,4,11
xy,3,11
tân_huyện,3,11
ocool,1,11
general,3,11
phen,6,11
tụ_điểm,5,11
đinh_thị,4,11
đường_sá,5,11
ngôi_vị,5,11
thủ_phạm,6,11
derby,2,11
ferrer,1,11
khan,5,11
cá_đuối,2,11
tời,2,11
ang,4,11
đằm_thắm,4,11
mobil,1,11
gạ,2,11
tournament,2,11
đặc_hiệu,1,11
người_ngoài,6,11
sung_túc,4,11
williams,3,11
tip,4,11
đồngphút,1,11
dây_rốn,1,11
giờ_giấc,6,11
index,3,11
rào_chắn,3,11
xuân_lộc,4,11
hới,4,11
lạ_lùng,6,11
thủy_nguyên,1,11
vị_lai,2,11
mộc_hương,2,11
động_học,1,11
tại_ngoại_hạng,1,11
đồng_hương,4,10
kim_liên,4,10
chuyên_môn_hóa,2,10
chiểu,5,10
thú_vui,6,10
tộc,2,10
soy,2,10
thí,3,10
jessica,1,10
corp,4,10
cựu_chiến_binh,3,10
alicia,2,10
phát_thanh_truyền_hình,4,10
amoni,1,10
bò_viên,2,10
thanh_sơn,3,10
tonny,1,10
ghen,5,10
duy_tiến,5,10
vẹn_toàn,3,10
trau_dồi,5,10
wing,2,10
đường_mật,4,10
bắt_nạt,1,10
thụ_lý,2,10
nàng_thơ,1,10
mỹ_hưng,2,10
nike,2,10
kart,1,10
ngách,8,10
tường_thuật,2,10
tuc,4,10
sự_cố_gắng,5,10
aquino,1,10
rơ_moóc,1,10
nữ_thần,5,10
bất_bình_đẳng,5,10
từ_chức,4,10
ro,5,10
danh_thắng,3,10
eric,3,10
parfume,1,10
nhà_chùa,4,10
dat,2,10
lê_tấn,1,10
bến_nước,2,10
ngày_mùa,5,10
hiểm_nghèo,6,10
sneaker,1,10
optical,1,10
sở_hữu_làn,2,10
vidal,1,10
phi_hành,4,10
tuyết_tùng,1,10
techcombank,2,10
lê_quốc,5,10
qðttg,2,10
hdsd,2,10
hiệp_sĩ,2,10
off,3,10
mải,4,10
cầu_trượt,3,10
phái_đoàn,2,10
dịchvụ,2,10
washington,4,10
ed,2,10
meca,1,10
nobel,3,10
bồng,6,10
eagle,3,10
đầu_cuối,4,10
nhà_may_triệu,1,10
lai_rai,3,10
thicông,1,10
emđẹp,1,10
nói_dối,4,10
quá_đỗi,3,10
obama,2,10
cameron,1,10
hung_ác,2,10
dac,2,10
discover,1,10
simulator,2,10
inc,4,10
ngốn,8,10
joshua,2,10
pò,1,10
lập_trường,3,10
ðà,3,10
thanh_nhàn,3,10
hoạt_bát,3,10
chính_quy,4,10
lácamvàngcó,1,10
gia_tiên,2,10
giao_kết_hợp_đồng,2,10
lịch_thiệp,6,10
truyền_đạt,7,10
smite,1,10
basel,2,10
đô_âm,1,10
marseille,2,10
meta,1,10
special,5,10
bye,2,10
sâu_sát,6,10
xương_chậu,1,10
foam,4,10
huỳnh_lee,1,10
đột,4,10
tôirất,1,10
lactose,2,10
vũng,3,10
sprint,2,10
cai_nghiện,1,10
neon,3,10
extract,1,10
nguyễn_thị_minh,1,10
bất_tận,7,10
thanh_đa,5,10
khét,5,10
chữ_nổi,2,10
tủ_sách,2,10
giao_phó,6,10
rươu,3,10
bầu_bí,1,10
proplayer,1,10
citi,1,10
đa_phương_tiện,5,10
catfish,1,10
toast,2,10
ccb,1,10
nhạc_viện,1,10
nguyễn_hoài,3,10
hữu_tình,5,10
and,4,10
cam_thảo,2,10
nhật_ký,4,10
kylian,1,10
xuất_trình,5,10
shd,1,10
cam_đoan,5,10
earth,2,10
thông_đồng,2,10
dba,2,10
ăn_đường_phố,3,10
vui_sướng,3,10
phi_mmtcastm,1,10
attack,1,10
dũ,3,10
lão_hóa_da,3,10
mặt_phố,3,10
compass,3,10
sab,1,10
heidi,1,10
vậnchuyển,1,10
supply,3,10
cổphần,3,10
yếu_thế,5,10
luống,4,10
klum,1,10
hòa_trộn,6,10
bãi_tắm,2,10
comet,1,10
chửa,5,10
btv,1,10
mertens,1,10
mật_khẩu,3,10
tờ_rơi,4,10
nắn,2,10
phạt_triệu,4,10
hương_tỏa,1,10
lố_bịch,4,10
pocket,1,10
rơm,7,10
gạo_nước,2,10
bnn,1,10
vũ_thu,3,10
chư,5,10
ghep,4,10
hết_lời,4,10
movezwdlobk,1,10
unreal,1,10
bkln,1,10
hắt,4,10
choàng,4,10
hứng_chịu,8,10
coltd,3,10
kẹo_socola,2,10
tazmin,1,10
buông_lỏng,3,10
giao_hữu,2,10
jabra,1,10
danh_lam,4,10
farm,1,10
hiranprueck,1,10
ườ,2,10
phá_huỷ,2,10
mpv,1,10
qa,1,10
rico,2,10
hồi_đáp,3,10
credit,2,10
vững_chãi,8,10
mei,2,10
phố_phường,5,10
ngạt_mũi,2,10
giặt_giũ,3,10
giấy_nến,3,10
tietxembocghe,1,10
chunky,1,10
imt,1,10
lacazette,1,10
thugomchở,1,10
rau_dền,1,10
thể_lệ,4,10
nguyên_tố,4,10
rota,2,10
hc,5,10
minh_châu,2,10
chôm,1,10
định_đoạt,3,10
nghệ_nhân_văn,1,10
luân_phiên,7,10
hae,1,10
aha,3,10
đông_tp,2,10
lhq,2,10
vùng_biên_giới,3,10
biến_thể,5,10
vba,1,10
kham,6,10
nhà_nhập_khẩu,3,10
trươc,7,10
đầutai,1,10
non_trẻ,6,10
uni,2,10
trung_hòa,5,10
vũ_bão,6,10
chơ,6,10
thừa_kế,5,10
bun,2,10
san_sẻ,8,10
cao_đẹp,5,10
út_diệu,1,10
fanning,1,10
còi_xương,1,10
trần_kim,2,10
kẹo_chocolate,1,10
nguyễn_nhật,4,10
lắc_đầu,5,10
motogp,1,10
ngô_ngọt,2,10
ghi_hình,5,10
astellkern,1,10
thiếu_tướng,4,10
cỏ_cây,4,10
nguyễn_vĩnh,2,10
cchc,2,10
dơ,4,10
curie,4,10
fragrance,1,10
nabion,1,10
lãm,4,10
dakota,3,10
địa_chất,4,10
trọng_đại,7,10
nuột_nà,3,10
rosie,2,10
ngô_đức,3,10
phớt_lờ,4,10
hòa_séc,2,10
trù_dập,1,10
anhchị,4,10
cung_điện,4,10
lưu_truyền,6,10
triệum,2,10
fed,3,10
ace,4,10
cha_đẻ,2,10
sleeping,1,10
leipzig,1,10
mad,1,10
thêm_tỷ,4,10
tái_khởi_động,5,10
moss,2,10
hà_tiên,2,10
thiên_an,5,10
trạc,3,10
sửa_sang,5,10
phô_trương,5,10
incheon,3,10
làm_công,5,10
nóng_vội,6,10
shoes,1,10
rock,4,10
đinh_bộ,3,10
idm,1,10
skinny,1,10
nghiên_cứu_khả_thi,2,10
tiếu,1,10
trồng_trọt,5,10
ceramide,1,10
hotgirl,3,10
khốn_đốn,3,10
xạ_trị,2,10
thanh_trà,2,10
khoa_ngoại,2,10
melitta,1,10
gia_viên,1,10
kazoo,1,10
phân_định,7,10
màu_sắc_đẹp,5,10
đại_chiến,4,10
cận_chiến,1,10
khí_chất,5,10
snp,1,10
ác_mộng,6,10
giẻ,2,10
nguyễn_lương,3,10
đầu_thai,1,10
polyurethane,1,10
cao_giá,4,10
chuyên_chở,4,10
mấu_chốt,7,10
vưa,7,10
cuồng_nhiệt,6,10
truy_xuất,5,10
tree,2,10
ra_mặt,5,10
liệu_pháp,4,10
rich,5,10
lnắp,1,10
akg,1,10
băt,7,10
đỏ_đen,5,10
trì_trệ,7,10
đột_nhiên,3,10
cựu_sinh_viên,1,10
heroes,1,10
dissiadia,1,10
hoạ_tiết,3,10
centre,1,10
thủ_lĩnh,4,10
tái_khám,1,10
boot,1,10
gl,3,10
bùi_quang_tín,2,10
gabrielle,3,10
action,3,10
tân_triều,3,10
đối_kháng,1,10
độn,4,10
martin,3,10
mặc_đồ,2,10
lùm_xùm,4,10
noxh,1,10
echoice,1,10
mãi_mãi,7,10
hoach,3,10
cao_kỷ_lục,4,10
nhạn,1,10
thẫm,7,10
dolce,1,10
gaga,1,10
pennsylvania,5,10
tiểu_đoàn,4,10
dăm,3,10
weland,1,10
mms,2,10
bánh_tro,1,10
